epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
27,2020-07-01,5,MG,Jenipapo de Minas,3135456,city,1,13.00052,0,0,0,0.0,7692,True,False
27,2020-07-01,7,MG,Jequitaí,3135605,city,2,26.5569,0,0,0,0.0,7531,True,False
27,2020-07-01,47,MG,Jequitibá,3135704,city,4,76.7607,0,0,0,0.0,5211,True,False
27,2020-07-01,58,MG,Jequitinhonha,3135803,city,14,55.13765,0,2,0,0.1429,25391,True,False
27,2020-07-01,15,MG,Jesuânia,3135902,city,15,313.34865,1,1,0,0.0667,4787,True,False
27,2020-07-01,43,MG,Joaíma,3136009,city,59,382.32245,0,0,0,0.0,15432,True,False
27,2020-07-01,28,MG,Joanésia,3136108,city,19,415.48218,2,0,0,0.0,4573,True,False
27,2020-07-01,84,MG,João Monlevade,3136207,city,300,375.42235,0,0,0,0.0,79910,True,False
27,2020-07-01,27,MG,João Pinheiro,3136306,city,47,99.04746,0,0,0,0.0,47452,True,False
27,2020-07-01,36,MG,Joaquim Felício,3136405,city,1,21.29925,0,0,0,0.0,4695,True,False
27,2020-07-01,27,MG,Jordânia,3136504,city,7,64.74288,1,0,0,0.0,10812,True,False
27,2020-07-01,14,MG,José Gonçalves de Minas,3136520,city,1,22.21729,0,0,0,0.0,4501,True,False
27,2020-07-01,14,MG,Josenópolis,3136579,city,1,20.54654,0,0,0,0.0,4867,True,False
27,2020-07-01,63,MG,Juatuba,3136652,city,65,241.22319,7,1,0,0.0154,26946,True,False
27,2020-07-01,110,MG,Juiz de Fora,3136702,city,1685,296.19968,90,53,3,0.0315,568873,True,False
27,2020-07-01,14,MG,Juramento,3136801,city,3,69.26807,0,0,0,0.0,4331,True,False
27,2020-07-01,8,MG,Juruaia,3136900,city,9,85.20307,1,0,0,0.0,10563,True,False
27,2020-07-01,50,MG,Ladainha,3137007,city,7,38.65054,0,0,0,0.0,18111,True,False
27,2020-07-01,35,MG,Lagamar,3137106,city,25,328.38566,1,0,0,0.0,7613,True,False
27,2020-07-01,101,MG,Lagoa da Prata,3137205,city,251,481.16553,8,2,0,0.008,52165,True,False
27,2020-07-01,5,MG,Lagoa dos Patos,3137304,city,1,24.37835,1,0,0,0.0,4102,True,False
27,2020-07-01,71,MG,Lagoa Dourada,3137403,city,7,53.8089,0,1,0,0.1429,13009,True,False
27,2020-07-01,35,MG,Lagoa Formosa,3137502,city,41,227.12165,1,0,0,0.0,18052,True,False
27,2020-07-01,74,MG,Lagoa Santa,3137601,city,76,117.78015,6,0,0,0.0,64527,True,False
27,2020-07-01,55,MG,Lajinha,3137700,city,45,225.8696,0,0,0,0.0,19923,True,False
27,2020-07-01,56,MG,Lambari,3137809,city,42,201.78726,5,1,0,0.0238,20814,True,False
27,2020-07-01,15,MG,Lamim,3137908,city,1,29.48983,0,0,0,0.0,3391,True,False
27,2020-07-01,51,MG,Laranjal,3138005,city,8,117.4743,4,0,0,0.0,6810,True,False
27,2020-07-01,39,MG,Lassance,3138104,city,2,30.71253,0,0,0,0.0,6512,True,False
27,2020-07-01,92,MG,Lavras,3138203,city,93,89.61869,9,11,1,0.1183,103773,True,False
27,2020-07-01,5,MG,Leandro Ferreira,3138302,city,1,30.96934,0,0,0,0.0,3229,True,False
27,2020-07-01,77,MG,Leopoldina,3138401,city,338,642.7444,27,4,0,0.0118,52587,True,False
27,2020-07-01,60,MG,Lima Duarte,3138609,city,65,389.26818,2,2,0,0.0308,16698,True,False
27,2020-07-01,16,MG,Limeira do Oeste,3138625,city,12,159.23567,0,0,0,0.0,7536,True,False
27,2020-07-01,23,MG,Lontra,3138658,city,4,41.40358,0,1,0,0.25,9661,True,False
27,2020-07-01,22,MG,Luisburgo,3138674,city,5,79.79572,0,0,0,0.0,6266,True,False
27,2020-07-01,5,MG,Luislândia,3138682,city,1,14.9276,0,0,0,0.0,6699,True,False
27,2020-07-01,18,MG,Luminárias,3138708,city,1,18.3621,0,0,0,0.0,5446,True,False
27,2020-07-01,30,MG,Luz,3138807,city,29,159.20944,3,1,0,0.0345,18215,True,False
27,2020-07-01,26,MG,Machacalis,3138906,city,1,14.06272,0,0,0,0.0,7111,True,False
27,2020-07-01,87,MG,Machado,3139003,city,21,49.84217,0,1,0,0.0476,42133,True,False
27,2020-07-01,31,MG,Madre de Deus de Minas,3139102,city,3,58.84661,1,0,0,0.0,5098,True,False
27,2020-07-01,48,MG,Malacacheta,3139201,city,20,107.23861,3,0,0,0.0,18650,True,False
27,2020-07-01,58,MG,Mamonas,3139250,city,1,15.28351,0,0,0,0.0,6543,True,False
27,2020-07-01,12,MG,Manga,3139300,city,3,16.29815,0,0,0,0.0,18407,True,False
27,2020-07-01,94,MG,Manhuaçu,3139409,city,187,207.25044,4,4,0,0.0214,90229,True,False
27,2020-07-01,65,MG,Manhumirim,3139508,city,188,827.93852,4,1,0,0.0053,22707,True,False
27,2020-07-01,55,MG,Mantena,3139607,city,123,444.94284,0,4,0,0.0325,27644,True,False
27,2020-07-01,20,MG,Maravilhas,3139706,city,0,,0,0,0,0.0,7976,True,False
27,2020-07-01,56,MG,Mar de Espanha,3139805,city,51,398.00219,0,6,0,0.1176,12814,True,False
27,2020-07-01,46,MG,Maria da Fé,3139904,city,8,56.75772,0,0,0,0.0,14095,True,False
27,2020-07-01,104,MG,Mariana,3140001,city,579,953.4945,5,9,0,0.0155,60724,True,False
27,2020-07-01,84,MG,Mário Campos,3140159,city,50,324.33835,2,2,0,0.04,15416,True,False
27,2020-07-01,72,MG,Maripá de Minas,3140209,city,6,201.81635,0,0,0,0.0,2973,True,False
27,2020-07-01,81,MG,Marliéria,3140308,city,9,222.82743,0,0,0,0.0,4039,True,False
27,2020-07-01,68,MG,Martinho Campos,3140506,city,8,59.755,0,1,0,0.125,13388,True,False
27,2020-07-01,22,MG,Martins Soares,3140530,city,19,225.73363,0,0,0,0.0,8417,True,False
27,2020-07-01,27,MG,Mata Verde,3140555,city,15,174.703,0,0,0,0.0,8586,True,False
27,2020-07-01,40,MG,Materlândia,3140605,city,3,67.27966,0,1,0,0.3333,4459,True,False
27,2020-07-01,46,MG,Mateus Leme,3140704,city,43,138.32593,2,1,0,0.0233,31086,True,False
27,2020-07-01,43,MG,Mathias Lobato,3171501,city,3,93.66219,0,0,0,0.0,3203,True,False
27,2020-07-01,79,MG,Matias Barbosa,3140803,city,42,290.29583,0,0,0,0.0,14468,True,False
27,2020-07-01,55,MG,Matias Cardoso,3140852,city,9,80.66685,0,0,0,0.0,11157,True,False
27,2020-07-01,43,MG,Matipó,3140902,city,6,31.7326,0,0,0,0.0,18908,True,False
27,2020-07-01,5,MG,Mato Verde,3141009,city,1,8.02633,0,0,0,0.0,12459,True,False
27,2020-07-01,87,MG,Matozinhos,3141108,city,57,150.71391,7,0,0,0.0,37820,True,False
27,2020-07-01,23,MG,Medeiros,3141306,city,2,52.60389,0,0,0,0.0,3802,True,False
27,2020-07-01,54,MG,Medina,3141405,city,58,278.57829,10,1,0,0.0172,20820,True,False
27,2020-07-01,5,MG,Mendes Pimentel,3141504,city,1,15.5135,0,0,0,0.0,6446,True,False
27,2020-07-01,23,MG,Mercês,3141603,city,13,121.0541,0,0,0,0.0,10739,True,False
27,2020-07-01,36,MG,Mesquita,3141702,city,20,356.82426,0,0,0,0.0,5605,True,False
27,2020-07-01,66,MG,Minas Novas,3141801,city,3,9.52865,0,0,0,0.0,31484,True,False
27,2020-07-01,38,MG,Mirabela,3142007,city,9,66.23004,0,0,0,0.0,13589,True,False
27,2020-07-01,49,MG,Miradouro,3142106,city,11,102.28752,0,1,0,0.0909,10754,True,False
27,2020-07-01,48,MG,Miraí,3142205,city,26,173.17171,0,0,0,0.0,15014,True,False
27,2020-07-01,33,MG,Moeda,3142304,city,17,345.5987,0,0,0,0.0,4919,True,False
27,2020-07-01,64,MG,Moema,3142403,city,23,305.97313,0,1,0,0.0435,7517,True,False
27,2020-07-01,11,MG,Monsenhor Paulo,3142601,city,3,34.53039,0,0,0,0.0,8688,True,False
27,2020-07-01,35,MG,Montalvânia,3142700,city,6,40.33071,3,0,0,0.0,14877,True,False
27,2020-07-01,54,MG,Monte Alegre de Minas,3142809,city,100,473.48485,2,3,0,0.03,21120,True,False
27,2020-07-01,76,MG,Monte Azul,3142908,city,22,105.49535,1,0,0,0.0,20854,True,False
27,2020-07-01,82,MG,Monte Carmelo,3143104,city,18,37.64981,3,1,0,0.0556,47809,True,False
27,2020-07-01,26,MG,Monte Formoso,3143153,city,5,101.91602,2,0,0,0.0,4906,True,False
27,2020-07-01,27,MG,Monte Santo de Minas,3143203,city,2,9.29195,0,0,0,0.0,21524,True,False
27,2020-07-01,87,MG,Montes Claros,3143302,city,266,64.9825,13,4,0,0.015,409341,True,False
27,2020-07-01,49,MG,Monte Sião,3143401,city,69,289.87943,3,1,0,0.0145,23803,True,False
27,2020-07-01,6,MG,Montezuma,3143450,city,1,12.12268,0,0,0,0.0,8249,True,False
27,2020-07-01,70,MG,Morro da Garça,3143609,city,5,203.08692,0,2,0,0.4,2462,True,False
27,2020-07-01,6,MG,Morro do Pilar,3143708,city,3,94.28033,0,0,0,0.0,3182,True,False
27,2020-07-01,76,MG,Munhoz,3143807,city,22,364.90297,0,2,0,0.0909,6029,True,False
27,2020-07-01,95,MG,Muriaé,3143906,city,876,805.42096,129,21,0,0.024,108763,True,False
27,2020-07-01,64,MG,Mutum,3144003,city,116,429.96405,5,0,0,0.0,26979,True,False
27,2020-07-01,68,MG,Muzambinho,3144102,city,6,29.17011,0,0,0,0.0,20569,True,False
27,2020-07-01,6,MG,Nacip Raydan,3144201,city,2,62.1118,0,0,0,0.0,3220,True,False
27,2020-07-01,89,MG,Nanuque,3144300,city,85,208.58896,14,3,1,0.0353,40750,True,False
27,2020-07-01,45,MG,Naque,3144359,city,13,185.82047,0,1,0,0.0769,6996,True,False
27,2020-07-01,12,MG,Natércia,3144409,city,1,21.14165,0,0,0,0.0,4730,True,False
27,2020-07-01,75,MG,Nazareno,3144508,city,4,46.4684,0,0,0,0.0,8608,True,False
27,2020-07-01,42,MG,Nepomuceno,3144607,city,38,141.95525,1,0,0,0.0,26769,True,False
27,2020-07-01,40,MG,Ninheira,3144656,city,3,29.14036,0,0,0,0.0,10295,True,False
27,2020-07-01,39,MG,Nova Belém,3144672,city,1,31.34796,0,0,0,0.0,3190,True,False
27,2020-07-01,31,MG,Nova Era,3144706,city,44,250.31289,0,0,0,0.0,17578,True,False
27,2020-07-01,107,MG,Nova Lima,3144805,city,508,535.36237,10,2,0,0.0039,94889,True,False
27,2020-07-01,13,MG,Nova Módica,3144904,city,10,277.77778,0,0,0,0.0,3600,True,False
27,2020-07-01,51,MG,Nova Ponte,3145000,city,69,443.87263,0,2,0,0.029,15545,True,False
27,2020-07-01,54,MG,Nova Porteirinha,3145059,city,19,253.33333,1,1,0,0.0526,7500,True,False
27,2020-07-01,28,MG,Nova Resende,3145109,city,3,17.93936,0,0,0,0.0,16723,True,False
27,2020-07-01,81,MG,Nova Serrana,3145208,city,90,87.63986,3,3,0,0.0333,102693,True,False
27,2020-07-01,27,MG,Nova União,3136603,city,3,52.40175,1,0,0,0.0,5725,True,False
27,2020-07-01,77,MG,Novo Cruzeiro,3145307,city,32,102.13527,1,1,0,0.0312,31331,True,False
27,2020-07-01,26,MG,Novo Oriente de Minas,3145356,city,7,65.08601,0,0,0,0.0,10755,True,False
27,2020-07-01,15,MG,Novorizonte,3145372,city,1,18.87149,0,0,0,0.0,5299,True,False
27,2020-07-01,33,MG,Olaria,3145406,city,4,228.96394,0,0,0,0.0,1747,True,False
27,2020-07-01,44,MG,Olhos-d'Água,3145455,city,0,,0,0,0,0.0,6096,True,False
27,2020-07-01,6,MG,Olímpio Noronha,3145505,city,1,35.88088,0,0,0,0.0,2787,True,False
27,2020-07-01,49,MG,Oliveira,3145604,city,25,59.97073,4,0,0,0.0,41687,True,False
27,2020-07-01,19,MG,Oratórios,3145851,city,2,42.96455,0,0,0,0.0,4655,True,False
27,2020-07-01,48,MG,Orizânia,3145877,city,6,74.83163,3,1,0,0.1667,8018,True,False
27,2020-07-01,61,MG,Ouro Branco,3145901,city,72,182.27848,6,0,0,0.0,39500,True,False
27,2020-07-01,87,MG,Ouro Fino,3146008,city,27,80.26398,1,1,0,0.037,33639,True,False
27,2020-07-01,45,MG,Ouro Preto,3146107,city,172,231.55316,4,2,0,0.0116,74281,True,False
27,2020-07-01,14,MG,Padre Carvalho,3146255,city,9,141.11007,2,0,0,0.0,6378,True,False
27,2020-07-01,53,MG,Padre Paraíso,3146305,city,58,287.78406,1,0,0,0.0,20154,True,False
27,2020-07-01,6,MG,Paineiras,3146404,city,2,44.58315,1,0,0,0.0,4486,True,False
27,2020-07-01,6,MG,Pains,3146503,city,4,48.29168,0,0,0,0.0,8283,True,False
27,2020-07-01,13,MG,Pai Pedro,3146552,city,2,32.84612,0,0,0,0.0,6089,True,False
27,2020-07-01,5,MG,Paiva,3146602,city,2,130.80445,0,0,0,0.0,1529,True,False
27,2020-07-01,14,MG,Palma,3146701,city,5,75.57437,0,0,0,0.0,6616,True,False
27,2020-07-01,34,MG,Papagaios,3146909,city,19,121.21985,0,0,0,0.0,15674,True,False
27,2020-07-01,88,MG,Paracatu,3147006,city,276,296.27085,12,1,0,0.0036,93158,True,False
27,2020-07-01,84,MG,Pará de Minas,3147105,city,65,69.17175,1,0,0,0.0,93969,True,False
27,2020-07-01,50,MG,Paraguaçu,3147204,city,8,37.18682,0,0,0,0.0,21513,True,False
27,2020-07-01,88,MG,Paraisópolis,3147303,city,27,128.06527,0,4,0,0.1481,21083,True,False
27,2020-07-01,48,MG,Paraopeba,3147402,city,19,77.42461,0,0,0,0.0,24540,True,False
27,2020-07-01,49,MG,Passa Quatro,3147600,city,15,91.7768,1,1,0,0.0667,16344,True,False
27,2020-07-01,21,MG,Passa Tempo,3147709,city,3,37.11034,2,0,0,0.0,8084,True,False
27,2020-07-01,37,MG,Passa-Vinte,3147808,city,6,294.26189,0,0,0,0.0,2039,True,False
27,2020-07-01,79,MG,Passos,3147907,city,58,50.57596,2,2,-1,0.0345,114679,True,False
27,2020-07-01,89,MG,Patos de Minas,3148004,city,410,268.87362,39,6,3,0.0146,152488,True,False
27,2020-07-01,110,MG,Patrocínio,3148103,city,130,143.23964,25,5,0,0.0385,90757,True,False
27,2020-07-01,40,MG,Patrocínio do Muriaé,3148202,city,12,211.11893,0,1,0,0.0833,5684,True,False
27,2020-07-01,50,MG,Pedra Azul,3148707,city,24,98.66798,0,1,0,0.0417,24324,True,False
27,2020-07-01,48,MG,Pedra do Indaiá,3148905,city,2,50.35247,0,0,0,0.0,3972,True,False
27,2020-07-01,58,MG,Pedra Dourada,3149002,city,5,199.68051,0,0,0,0.0,2504,True,False
27,2020-07-01,5,MG,Pedralva,3149101,city,1,8.93256,0,0,0,0.0,11195,True,False
27,2020-07-01,27,MG,Pedrinópolis,3149200,city,16,440.16506,1,1,0,0.0625,3635,True,False
27,2020-07-01,66,MG,Pedro Leopoldo,3149309,city,73,113.60453,3,0,0,0.0,64258,True,False
27,2020-07-01,9,MG,Perdigão,3149705,city,9,78.22006,3,0,0,0.0,11506,True,False
27,2020-07-01,56,MG,Perdizes,3149804,city,38,235.03216,3,1,0,0.0263,16168,True,False
27,2020-07-01,81,MG,Perdões,3149903,city,24,112.20196,1,0,0,0.0,21390,True,False
27,2020-07-01,25,MG,Periquito,3149952,city,11,161.52717,3,0,0,0.0,6810,True,False
27,2020-07-01,32,MG,Pescador,3150000,city,11,258.70179,0,0,0,0.0,4252,True,False
27,2020-07-01,18,MG,Piedade de Caratinga,3150158,city,3,35.02218,0,0,0,0.0,8566,True,False
27,2020-07-01,5,MG,Piedade de Ponte Nova,3150208,city,10,241.54589,3,0,0,0.0,4140,True,False
27,2020-07-01,21,MG,Piedade do Rio Grande,3150307,city,2,44.47409,0,1,0,0.5,4497,True,False
27,2020-07-01,71,MG,Piedade dos Gerais,3150406,city,9,180.65034,0,0,0,0.0,4982,True,False
27,2020-07-01,22,MG,Pimenta,3150505,city,5,57.73672,0,0,0,0.0,8660,True,False
27,2020-07-01,10,MG,Pingo-d'Água,3150539,city,2,40.47764,1,0,0,0.0,4941,True,False
27,2020-07-01,32,MG,Pintópolis,3150570,city,1,13.3209,0,1,0,1.0,7507,True,False
27,2020-07-01,50,MG,Piracema,3150604,city,4,62.41223,0,0,0,0.0,6409,True,False
27,2020-07-01,33,MG,Pirajuba,3150703,city,27,435.55412,0,0,0,0.0,6199,True,False
27,2020-07-01,50,MG,Piranga,3150802,city,46,260.9781,0,4,0,0.087,17626,True,False
27,2020-07-01,55,MG,Piranguçu,3150901,city,4,73.09942,0,0,0,0.0,5472,True,False
27,2020-07-01,49,MG,Piranguinho,3151008,city,17,197.7664,1,0,0,0.0,8596,True,False
27,2020-07-01,81,MG,Pirapetinga,3151107,city,49,455.72917,1,1,0,0.0204,10752,True,False
27,2020-07-01,83,MG,Pirapora,3151206,city,87,154.17878,2,1,0,0.0115,56428,True,False
27,2020-07-01,49,MG,Piraúba,3151305,city,6,55.62251,0,0,0,0.0,10787,True,False
27,2020-07-01,48,MG,Pitangui,3151404,city,2,7.14566,0,0,0,0.0,27989,True,False
27,2020-07-01,86,MG,Piumhi,3151503,city,28,80.71258,3,3,1,0.1071,34691,True,False
27,2020-07-01,62,MG,Planura,3151602,city,25,206.04962,6,2,0,0.08,12133,True,False
27,2020-07-01,67,MG,Poço Fundo,3151701,city,39,232.26729,0,0,0,0.0,16791,True,False
27,2020-07-01,104,MG,Poços de Caldas,3151800,city,179,106.93143,7,6,0,0.0335,167397,True,False
27,2020-07-01,32,MG,Pocrane,3151909,city,44,521.82163,1,0,0,0.0,8432,True,False
27,2020-07-01,35,MG,Pompéu,3152006,city,59,185.4646,2,0,0,0.0,31812,True,False
27,2020-07-01,57,MG,Ponte Nova,3152105,city,89,148.97392,17,1,0,0.0112,59742,True,False
27,2020-07-01,25,MG,Ponto dos Volantes,3152170,city,40,330.00578,4,0,0,0.0,12121,True,False
27,2020-07-01,62,MG,Porteirinha,3152204,city,30,79.14314,0,0,0,0.0,37906,True,False
27,2020-07-01,73,MG,Porto Firme,3152303,city,6,53.19621,0,0,0,0.0,11279,True,False
27,2020-07-01,58,MG,Poté,3152402,city,50,302.02356,0,2,0,0.04,16555,True,False
27,2020-07-01,92,MG,Pouso Alegre,3152501,city,337,223.5682,15,4,0,0.0119,150737,True,False
27,2020-07-01,22,MG,Pouso Alto,3152600,city,2,33.67003,0,0,0,0.0,5940,True,False
27,2020-07-01,14,MG,Prados,3152709,city,4,44.29188,0,0,0,0.0,9031,True,False
27,2020-07-01,39,MG,Prata,3152808,city,11,39.4888,1,0,0,0.0,27856,True,False
27,2020-07-01,47,MG,Pratápolis,3152907,city,27,313.84401,0,0,0,0.0,8603,True,False
27,2020-07-01,41,MG,Pratinha,3153004,city,7,194.28254,0,0,0,0.0,3603,True,False
27,2020-07-01,68,MG,Presidente Juscelino,3153202,city,6,164.78989,3,1,0,0.1667,3641,True,False
27,2020-07-01,12,MG,Presidente Kubitschek,3153301,city,2,66.62225,1,0,0,0.0,3002,True,False
27,2020-07-01,21,MG,Presidente Olegário,3153400,city,11,56.19987,1,0,0,0.0,19573,True,False
27,2020-07-01,61,MG,Raposos,3153905,city,39,238.47377,0,2,0,0.0513,16354,True,False
27,2020-07-01,43,MG,Raul Soares,3154002,city,10,42.084,0,0,0,0.0,23762,True,False
27,2020-07-01,54,MG,Recreio,3154101,city,12,114.10098,1,0,0,0.0,10517,True,False
27,2020-07-01,6,MG,Reduto,3154150,city,3,41.93458,0,0,0,0.0,7154,True,False
27,2020-07-01,22,MG,Resende Costa,3154200,city,7,60.86957,0,0,0,0.0,11500,True,False
27,2020-07-01,41,MG,Resplendor,3154309,city,21,120.71047,0,1,0,0.0476,17397,True,False
27,2020-07-01,51,MG,Riachinho,3154457,city,7,86.03736,0,0,0,0.0,8136,True,False
27,2020-07-01,54,MG,Riacho dos Machados,3154507,city,7,73.83187,0,0,0,0.0,9481,True,False
27,2020-07-01,91,MG,Ribeirão das Neves,3154606,city,564,168.4296,88,10,0,0.0177,334858,True,False
27,2020-07-01,41,MG,Ribeirão Vermelho,3154705,city,0,,0,0,0,0.0,4033,True,False
27,2020-07-01,41,MG,Rio Acima,3154804,city,46,446.08223,0,0,0,0.0,10312,True,False
27,2020-07-01,27,MG,Rio Casca,3154903,city,61,449.71985,11,0,0,0.0,13564,True,False
27,2020-07-01,5,MG,Rio do Prado,3155108,city,6,116.50485,6,0,0,0.0,5150,True,False
27,2020-07-01,36,MG,Rio Espera,3155207,city,3,54.80453,0,1,0,0.3333,5474,True,False
27,2020-07-01,41,MG,Rio Manso,3155306,city,25,428.66941,0,3,0,0.12,5832,True,False
27,2020-07-01,55,MG,Rio Novo,3155405,city,5,55.87216,0,1,0,0.2,8949,True,False
27,2020-07-01,40,MG,Rio Paranaíba,3155504,city,84,682.2058,0,1,1,0.0119,12313,True,False
27,2020-07-01,22,MG,Rio Pardo de Minas,3155603,city,13,42.05214,1,0,0,0.0,30914,True,False
27,2020-07-01,43,MG,Rio Piracicaba,3155702,city,81,564.89295,2,0,0,0.0,14339,True,False
27,2020-07-01,51,MG,Rio Pomba,3155801,city,21,117.25293,2,1,0,0.0476,17910,True,False
27,2020-07-01,29,MG,Rio Vermelho,3156007,city,4,31.1381,0,0,0,0.0,12846,True,False
27,2020-07-01,5,MG,Rochedo de Minas,3156205,city,1,43.38395,0,0,0,0.0,2305,True,False
27,2020-07-01,50,MG,Rodeiro,3156304,city,20,246.63954,0,1,0,0.05,8109,True,False
27,2020-07-01,6,MG,Romaria,3156403,city,4,113.21823,0,0,0,0.0,3533,True,False
27,2020-07-01,27,MG,Rosário da Limeira,3156452,city,3,65.30257,0,0,0,0.0,4594,True,False
27,2020-07-01,16,MG,Rubelita,3156502,city,2,33.36113,0,0,0,0.0,5995,True,False
27,2020-07-01,12,MG,Rubim,3156601,city,1,9.76467,0,0,0,0.0,10241,True,False
27,2020-07-01,97,MG,Sabará,3156700,city,219,160.62313,11,4,0,0.0183,136344,True,False
27,2020-07-01,11,MG,Sabinópolis,3156809,city,6,38.78474,1,0,0,0.0,15470,True,False
27,2020-07-01,52,MG,Sacramento,3156908,city,11,42.00878,1,0,0,0.0,26185,True,False
27,2020-07-01,23,MG,Salinas,3157005,city,168,404.55607,19,4,0,0.0238,41527,True,False
27,2020-07-01,50,MG,Salto da Divisa,3157104,city,10,142.67371,8,0,0,0.0,7009,True,False
27,2020-07-01,55,MG,Santa Bárbara,3157203,city,123,392.67016,0,0,0,0.0,31324,True,False
27,2020-07-01,21,MG,Santa Bárbara do Leste,3157252,city,14,171.8424,0,0,0,0.0,8147,True,False
27,2020-07-01,5,MG,Santa Bárbara do Monte Verde,3157278,city,1,31.74603,0,0,0,0.0,3150,True,False
27,2020-07-01,17,MG,Santa Bárbara do Tugúrio,3157302,city,5,112.86682,0,0,0,0.0,4430,True,False
27,2020-07-01,51,MG,Santa Cruz de Minas,3157336,city,16,185.96002,0,2,0,0.125,8604,True,False
27,2020-07-01,5,MG,Santa Cruz do Escalvado,3157401,city,2,42.03447,0,0,0,0.0,4758,True,False
27,2020-07-01,26,MG,Santa Efigênia de Minas,3157500,city,1,22.68088,0,1,0,1.0,4409,True,False
27,2020-07-01,29,MG,Santa Helena de Minas,3157658,city,4,62.8338,1,0,0,0.0,6366,True,False
27,2020-07-01,27,MG,Santa Juliana,3157708,city,94,671.28472,14,2,1,0.0213,14003,True,False
27,2020-07-01,95,MG,Santa Luzia,3157807,city,318,145.11669,24,6,0,0.0189,219134,True,False
27,2020-07-01,58,MG,Santa Margarida,3157906,city,14,86.3771,0,0,0,0.0,16208,True,False
27,2020-07-01,84,MG,Santa Maria de Itabira,3158003,city,11,101.41053,0,0,0,0.0,10847,True,False
27,2020-07-01,15,MG,Santa Maria do Salto,3158102,city,1,19.11315,0,0,0,0.0,5232,True,False
27,2020-07-01,6,MG,Santa Maria do Suaçuí,3158201,city,2,13.68457,1,1,0,0.5,14615,True,False
27,2020-07-01,33,MG,Santana da Vargem,3158300,city,6,84.50704,0,0,0,0.0,7100,True,False
27,2020-07-01,57,MG,Santana de Cataguases,3158409,city,2,51.65289,0,0,0,0.0,3872,True,False
27,2020-07-01,34,MG,Santana de Pirapama,3158508,city,1,13.08558,0,0,0,0.0,7642,True,False
27,2020-07-01,36,MG,Santana do Deserto,3158607,city,25,628.77264,3,1,0,0.04,3976,True,False
27,2020-07-01,12,MG,Santana do Manhuaçu,3158904,city,2,23.05741,0,0,0,0.0,8674,True,False
27,2020-07-01,91,MG,Santana do Paraíso,3158953,city,501,1445.34518,28,11,0,0.022,34663,True,False
27,2020-07-01,5,MG,Santa Rita de Caldas,3159209,city,2,22.34887,0,0,0,0.0,8949,True,False
27,2020-07-01,53,MG,Santa Rita de Jacutinga,3159308,city,5,102.3751,0,1,0,0.2,4884,True,False
27,2020-07-01,5,MG,Santa Rita de Minas,3159357,city,7,97.06045,0,0,0,0.0,7212,True,False
27,2020-07-01,8,MG,Santa Rita do Itueto,3159506,city,8,145.74604,0,0,0,0.0,5489,True,False
27,2020-07-01,63,MG,Santa Rita do Sapucaí,3159605,city,24,55.4785,0,1,0,0.0417,43260,True,False
27,2020-07-01,40,MG,Santa Rosa da Serra,3159704,city,6,179.10448,0,0,0,0.0,3350,True,False
27,2020-07-01,39,MG,Santa Vitória,3159803,city,24,121.56823,2,0,0,0.0,19742,True,False
27,2020-07-01,48,MG,Santo Antônio do Amparo,3159902,city,55,296.89609,2,1,0,0.0182,18525,True,False
27,2020-07-01,52,MG,Santo Antônio do Aventureiro,3160009,city,2,55.52471,0,0,0,0.0,3602,True,False
27,2020-07-01,5,MG,Santo Antônio do Grama,3160108,city,2,51.13782,0,0,0,0.0,3911,True,False
27,2020-07-01,33,MG,Santo Antônio do Jacinto,3160306,city,16,137.45704,0,1,0,0.0625,11640,True,False
27,2020-07-01,91,MG,Santo Antônio do Monte,3160405,city,35,123.92451,0,0,0,0.0,28243,True,False
27,2020-07-01,5,MG,Santo Antônio do Retiro,3160454,city,7,96.19349,0,0,0,0.0,7277,True,False
27,2020-07-01,6,MG,Santo Antônio do Rio Abaixo,3160504,city,6,339.94334,0,0,0,0.0,1765,True,False
27,2020-07-01,23,MG,Santo Hipólito,3160603,city,11,356.33301,0,0,0,0.0,3087,True,False
27,2020-07-01,75,MG,Santos Dumont,3160702,city,66,141.97518,0,1,0,0.0152,46487,True,False
27,2020-07-01,12,MG,São Bento Abade,3160801,city,2,37.83579,0,0,0,0.0,5286,True,False
27,2020-07-01,82,MG,São Brás do Suaçuí,3160900,city,3,80.25682,0,0,0,0.0,3738,True,False
27,2020-07-01,18,MG,São Domingos das Dores,3160959,city,12,212.61517,0,2,0,0.1667,5644,True,False
27,2020-07-01,48,MG,São Domingos do Prata,3161007,city,10,57.60701,1,0,0,0.0,17359,True,False
27,2020-07-01,7,MG,São Félix de Minas,3161056,city,7,207.77679,0,0,0,0.0,3369,True,False
27,2020-07-01,71,MG,São Francisco,3161106,city,33,58.59063,0,5,0,0.1515,56323,True,False
27,2020-07-01,47,MG,São Francisco de Paula,3161205,city,2,30.64195,0,0,0,0.0,6527,True,False
27,2020-07-01,5,MG,São Francisco de Sales,3161304,city,2,32.06156,0,0,0,0.0,6238,True,False
27,2020-07-01,56,MG,São Francisco do Glória,3161403,city,5,103.22048,0,1,0,0.2,4844,True,False
27,2020-07-01,37,MG,São Geraldo,3161502,city,4,32.34676,0,0,0,0.0,12366,True,False
